order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty
FAUG822420403,21/08/2022,789420,25891403,499,22/08/2022,22/08/2022,499
FAUG823201502,21/08/2022,789201,25891403,282,23/08/2022,23/08/2022,282
FAUG822221502,21/08/2022,789221,25891403,242,22/08/2022,22/08/2022,242
FAUG822721403,21/08/2022,789721,25891403,211,22/08/2022,22/08/2022,211
FAUG823721403,21/08/2022,789721,25891403,428,23/08/2022,23/08/2022,428
FAUG823703502,21/08/2022,789703,25891403,383,23/08/2022,23/08/2022,383
FAUG823101403,21/08/2022,789101,25891403,248,23/08/2022,23/08/2022,248
FAUG822202403,21/08/2022,789202,25891403,342,22/08/2022,22/08/2022,342
FAUG822103601,21/08/2022,789103,25891403,445,22/08/2022,22/08/2022,445
FAUG824320503,22/08/2022,789320,25891403,282,24/08/2022,24/08/2022,282
FAUG825603502,22/08/2022,789603,25891403,406,25/08/2022,25/08/2022,406
FAUG824902603,22/08/2022,789902,25891403,428,24/08/2022,24/08/2022,428
FAUG825221503,22/08/2022,789221,25891403,369,25/08/2022,25/08/2022,369
FAUG824703503,22/08/2022,789703,25891403,232,24/08/2022,24/08/2022,232
FAUG824101403,22/08/2022,789101,25891403,280,24/08/2022,24/08/2022,280
FAUG824203602,23/08/2022,789203,25891403,362,24/08/2022,24/08/2022,362
FAUG825320602,23/08/2022,789320,25891403,464,25/08/2022,25/08/2022,464
FAUG824202503,23/08/2022,789202,25891403,288,24/08/2022,24/08/2022,288
FAUG825202501,23/08/2022,789202,25891403,466,25/08/2022,25/08/2022,466
FAUG824303503,23/08/2022,789303,25891403,412,24/08/2022,24/08/2022,412
FAUG824702403,23/08/2022,789702,25891403,324,24/08/2022,24/08/2022,324
FAUG824601603,23/08/2022,789601,25891403,394,24/08/2022,24/08/2022,394
FAUG826603403,24/08/2022,789603,25891403,477,26/08/2022,26/08/2022,477
FAUG826902602,24/08/2022,789902,25891403,333,26/08/2022,26/08/2022,333
FAUG825101502,24/08/2022,789101,25891403,347,25/08/2022,25/08/2022,347
FAUG827101601,24/08/2022,789101,25891403,460,27/08/2022,27/08/2022,460
FAUG825522403,24/08/2022,789522,25891403,314,25/08/2022,25/08/2022,314
FAUG826621503,25/08/2022,789621,25891403,327,26/08/2022,26/08/2022,327
FAUG828621403,25/08/2022,789621,25891403,220,28/08/2022,28/08/2022,220
FAUG827422403,25/08/2022,789422,25891403,285,27/08/2022,26/08/2022,285
FAUG827603403,25/08/2022,789603,25891403,340,27/08/2022,27/08/2022,340
FAUG828902403,25/08/2022,789902,25891403,281,28/08/2022,28/08/2022,281
FAUG826303403,25/08/2022,789303,25891403,277,26/08/2022,26/08/2022,277
FAUG828402403,26/08/2022,789402,25891403,339,28/08/2022,28/08/2022,339
FAUG827320403,26/08/2022,789320,25891403,204,27/08/2022,27/08/2022,204
FAUG829201503,26/08/2022,789201,25891403,430,29/08/2022,29/08/2022,430
FAUG828603501,26/08/2022,789603,25891403,315,28/08/2022,28/08/2022,315
FAUG829603503,26/08/2022,789603,25891403,207,29/08/2022,29/08/2022,207
FAUG827902403,26/08/2022,789902,25891403,270,27/08/2022,27/08/2022,270
FAUG828221503,26/08/2022,789221,25891403,446,28/08/2022,28/08/2022,446
FAUG828101403,26/08/2022,789101,25891403,469,28/08/2022,28/08/2022,469
FAUG829202603,26/08/2022,789202,25891403,480,29/08/2022,29/08/2022,480
FAUG830321403,27/08/2022,789321,25891403,238,30/08/2022,30/08/2022,238
FAUG830320503,27/08/2022,789320,25891403,325,30/08/2022,30/08/2022,325
FAUG830501603,27/08/2022,789501,25891403,337,30/08/2022,30/08/2022,337
FAUG830902403,27/08/2022,789902,25891403,314,30/08/2022,30/08/2022,314
FAUG828122403,27/08/2022,789122,25891403,302,28/08/2022,28/08/2022,302
FAUG829303601,27/08/2022,789303,25891403,359,29/08/2022,29/08/2022,359
FAUG828103403,27/08/2022,789103,25891403,472,28/08/2022,28/08/2022,472
FAUG831621403,28/08/2022,789621,25891403,263,31/08/2022,31/08/2022,263
FAUG829203602,28/08/2022,789203,25891403,385,29/08/2022,29/08/2022,385
FAUG831721503,28/08/2022,789721,25891403,209,31/08/2022,31/08/2022,209
FAUG830703403,28/08/2022,789703,25891403,495,30/08/2022,30/08/2022,495
FAUG830202601,28/08/2022,789202,25891403,252,30/08/2022,30/08/2022,252
FAUG830303502,28/08/2022,789303,25891403,316,30/08/2022,30/08/2022,316
FAUG831501403,29/08/2022,789501,25891403,281,31/08/2022,31/08/2022,281
FAUG830603602,29/08/2022,789603,25891403,295,30/08/2022,30/08/2022,295
FAUG831703403,29/08/2022,789703,25891403,472,31/08/2022,31/08/2022,472
FAUG830101601,29/08/2022,789101,25891403,484,30/08/2022,30/08/2022,484
FAUG830522403,29/08/2022,789522,25891403,221,30/08/2022,30/08/2022,221
FAUG831603403,30/08/2022,789603,25891403,414,31/08/2022,31/08/2022,414
FAUG831303403,30/08/2022,789303,25891403,266,31/08/2022,31/08/2022,266
FMR34220502,03/03/2022,789220,25891403,275,04/03/2022,04/03/2022,275
FMR39220403,06/03/2022,789220,25891403,351,09/03/2022,09/03/2022,351
FMR310220501,08/03/2022,789220,25891403,447,10/03/2022,10/03/2022,447
FMR315220403,13/03/2022,789220,25891403,317,15/03/2022,15/03/2022,317
FMR318220403,17/03/2022,789220,25891403,338,18/03/2022,18/03/2022,338
FMR319220403,17/03/2022,789220,25891403,268,19/03/2022,19/03/2022,268
FMR320220602,18/03/2022,789220,25891403,266,20/03/2022,20/03/2022,266
FMR323220403,22/03/2022,789220,25891403,344,23/03/2022,23/03/2022,344
FMR326220601,24/03/2022,789220,25891403,485,26/03/2022,26/03/2022,485
FMR327220502,26/03/2022,789220,25891403,490,27/03/2022,27/03/2022,490
FMR328220403,27/03/2022,789220,25891403,333,28/03/2022,28/03/2022,333
FAP41220403,31/03/2022,789220,25891403,318,01/04/2022,31/03/2022,318
FAP45220403,03/04/2022,789220,25891403,346,05/04/2022,05/04/2022,346
FAP47220603,06/04/2022,789220,25891403,334,07/04/2022,07/04/2022,334
FAP48220403,07/04/2022,789220,25891403,250,08/04/2022,08/04/2022,250
FAP410220403,07/04/2022,789220,25891403,215,10/04/2022,09/04/2022,215
FAP411220602,10/04/2022,789220,25891403,334,11/04/2022,11/04/2022,334
FAP414220403,12/04/2022,789220,25891403,402,14/04/2022,14/04/2022,402
FAP415220503,14/04/2022,789220,25891403,203,15/04/2022,15/04/2022,203
FAP416220403,14/04/2022,789220,25891403,344,16/04/2022,16/04/2022,344
FAP419220403,16/04/2022,789220,25891403,361,19/04/2022,19/04/2022,361
FAP421220502,18/04/2022,789220,25891403,351,21/04/2022,21/04/2022,351
FAP420220501,19/04/2022,789220,25891403,419,20/04/2022,20/04/2022,419
FAP423220602,22/04/2022,789220,25891403,474,23/04/2022,23/04/2022,474
FAP424220403,23/04/2022,789220,25891403,283,24/04/2022,24/04/2022,283
FAP426220403,23/04/2022,789220,25891403,359,26/04/2022,26/04/2022,359
FAP425220403,24/04/2022,789220,25891403,401,25/04/2022,25/04/2022,401
FAP428220501,26/04/2022,789220,25891403,498,28/04/2022,28/04/2022,498
FMY53220503,02/05/2022,789220,25891403,212,03/05/2022,03/05/2022,212
FMY56220403,04/05/2022,789220,25891403,238,06/05/2022,06/05/2022,238
FMY58220602,05/05/2022,789220,25891403,483,08/05/2022,08/05/2022,483
FMY510220403,09/05/2022,789220,25891403,287,10/05/2022,10/05/2022,287
FMY511220602,09/05/2022,789220,25891403,387,11/05/2022,11/05/2022,387
FMY512220503,11/05/2022,789220,25891403,393,12/05/2022,12/05/2022,393
FMY515220403,14/05/2022,789220,25891403,244,15/05/2022,15/05/2022,244
FMY527220403,26/05/2022,789220,25891403,428,27/05/2022,27/05/2022,428
FMY530220403,27/05/2022,789220,25891403,332,30/05/2022,30/05/2022,332
FMY531220603,28/05/2022,789220,25891403,327,31/05/2022,31/05/2022,327
FJUN64220403,02/06/2022,789220,25891403,353,04/06/2022,04/06/2022,353
FJUN65220603,02/06/2022,789220,25891403,321,05/06/2022,05/06/2022,321
FJUN66220601,03/06/2022,789220,25891403,251,06/06/2022,06/06/2022,251
FJUN69220602,07/06/2022,789220,25891403,498,09/06/2022,09/06/2022,498
FJUN611220501,09/06/2022,789220,25891403,256,11/06/2022,11/06/2022,256
FJUN612220502,09/06/2022,789220,25891403,387,12/06/2022,12/06/2022,387
FJUN613220403,10/06/2022,789220,25891403,261,13/06/2022,13/06/2022,261
FJUN616220403,13/06/2022,789220,25891403,284,16/06/2022,16/06/2022,284
FJUN618220403,15/06/2022,789220,25891403,283,18/06/2022,17/06/2022,283
FJUN620220602,18/06/2022,789220,25891403,219,20/06/2022,20/06/2022,219
FJUN622220603,21/06/2022,789220,25891403,416,22/06/2022,22/06/2022,416
FJUN624220403,21/06/2022,789220,25891403,294,24/06/2022,24/06/2022,294
FJUN629220403,26/06/2022,789220,25891403,247,29/06/2022,29/06/2022,247
FJUL71220403,29/06/2022,789220,25891403,403,01/07/2022,30/06/2022,403
FJUL73220602,01/07/2022,789220,25891403,485,03/07/2022,03/07/2022,485
FJUL76220602,05/07/2022,789220,25891403,408,06/07/2022,06/07/2022,408
FJUL77220503,06/07/2022,789220,25891403,342,07/07/2022,07/07/2022,342
FJUL712220403,09/07/2022,789220,25891403,424,12/07/2022,12/07/2022,424
FJUL713220603,12/07/2022,789220,25891403,405,13/07/2022,13/07/2022,405
FJUL724220403,21/07/2022,789220,25891403,486,24/07/2022,24/07/2022,486
FJUL729220403,27/07/2022,789220,25891403,231,29/07/2022,28/07/2022,231
FJUL731220403,30/07/2022,789220,25891403,435,31/07/2022,31/07/2022,435
FAUG82220403,31/07/2022,789220,25891403,401,02/08/2022,02/08/2022,401
FAUG83220503,01/08/2022,789220,25891403,306,03/08/2022,03/08/2022,306
FAUG85220601,03/08/2022,789220,25891403,408,05/08/2022,05/08/2022,408
FAUG86220403,05/08/2022,789220,25891403,292,06/08/2022,06/08/2022,292
FAUG810220602,07/08/2022,789220,25891403,423,10/08/2022,10/08/2022,423
FAUG811220403,09/08/2022,789220,25891403,378,11/08/2022,11/08/2022,378
FAUG812220603,09/08/2022,789220,25891403,306,12/08/2022,12/08/2022,306
FAUG819220403,16/08/2022,789220,25891403,460,19/08/2022,19/08/2022,460
FAUG820220403,18/08/2022,789220,25891403,289,20/08/2022,20/08/2022,289
FAUG821220503,20/08/2022,789220,25891403,344,21/08/2022,20/08/2022,344
FAUG825220603,22/08/2022,789220,25891403,417,25/08/2022,25/08/2022,417
FAUG826220501,25/08/2022,789220,25891403,311,26/08/2022,26/08/2022,311
FAUG830220403,27/08/2022,789220,25891403,353,30/08/2022,29/08/2022,353
FMR34101301,01/03/2022,789101,25891301,76,04/03/2022,04/03/2022,76
FMR36101602,05/03/2022,789101,25891301,40,06/03/2022,06/03/2022,40
FMR39101602,06/03/2022,789101,25891301,83,09/03/2022,09/03/2022,83
FMR311101602,10/03/2022,789101,25891301,81,11/03/2022,11/03/2022,81
FMR314101301,12/03/2022,789101,25891301,73,14/03/2022,14/03/2022,73
FMR317101302,15/03/2022,789101,25891301,85,17/03/2022,17/03/2022,85
FMR318101601,16/03/2022,789101,25891301,38,18/03/2022,18/03/2022,38
FMR319101603,17/03/2022,789101,25891301,69,19/03/2022,19/03/2022,69
FMR321101402,19/03/2022,789101,25891301,57,21/03/2022,21/03/2022,57
FMR331101502,28/03/2022,789101,25891301,59,31/03/2022,31/03/2022,59
FAP43101603,02/04/2022,789101,25891301,24,03/04/2022,03/04/2022,24
FAP45101502,03/04/2022,789101,25891301,61,05/04/2022,05/04/2022,61
FAP46101402,04/04/2022,789101,25891301,27,06/04/2022,06/04/2022,27
FAP48101502,06/04/2022,789101,25891301,28,08/04/2022,08/04/2022,28
FAP411101603,08/04/2022,789101,25891301,52,11/04/2022,11/04/2022,52
FAP417101603,15/04/2022,789101,25891301,98,17/04/2022,17/04/2022,98
FAP419101601,18/04/2022,789101,25891301,25,19/04/2022,19/04/2022,25
FAP423101301,20/04/2022,789101,25891301,95,23/04/2022,23/04/2022,95
FAP424101503,22/04/2022,789101,25891301,65,24/04/2022,24/04/2022,65
FAP425101402,23/04/2022,789101,25891301,27,25/04/2022,25/04/2022,27
FAP428101602,25/04/2022,789101,25891301,42,28/04/2022,28/04/2022,42
FAP429101502,27/04/2022,789101,25891301,81,29/04/2022,29/04/2022,81
FMY51101603,28/04/2022,789101,25891301,97,01/05/2022,01/05/2022,97
FMY52101301,30/04/2022,789101,25891301,40,02/05/2022,01/05/2022,40
FMY58101403,07/05/2022,789101,25891301,35,08/05/2022,08/05/2022,35
FMY511101502,09/05/2022,789101,25891301,22,11/05/2022,11/05/2022,22
FMY513101502,12/05/2022,789101,25891301,60,13/05/2022,13/05/2022,60
FMY520101301,17/05/2022,789101,25891301,49,20/05/2022,20/05/2022,49
FMY522101502,19/05/2022,789101,25891301,74,22/05/2022,22/05/2022,74
FMY523101603,22/05/2022,789101,25891301,75,23/05/2022,23/05/2022,75
FJUN61101601,29/05/2022,789101,25891301,49,01/06/2022,01/06/2022,49
FJUN62101403,31/05/2022,789101,25891301,60,02/06/2022,02/06/2022,60
FJUN610101403,08/06/2022,789101,25891301,64,10/06/2022,10/06/2022,64
FJUN611101501,08/06/2022,789101,25891301,98,11/06/2022,11/06/2022,98
FJUN613101402,11/06/2022,789101,25891301,61,13/06/2022,13/06/2022,61
FJUN616101301,13/06/2022,789101,25891301,75,16/06/2022,16/06/2022,75
FJUN620101602,17/06/2022,789101,25891301,57,20/06/2022,20/06/2022,57
FJUN621101301,20/06/2022,789101,25891301,48,21/06/2022,20/06/2022,48
FJUN623101602,22/06/2022,789101,25891301,36,23/06/2022,23/06/2022,36
FJUN624101301,22/06/2022,789101,25891301,80,24/06/2022,24/06/2022,80
FJUN625101301,23/06/2022,789101,25891301,75,25/06/2022,25/06/2022,75
FJUN627101601,24/06/2022,789101,25891301,51,27/06/2022,27/06/2022,51
FJUN628101301,26/06/2022,789101,25891301,40,28/06/2022,28/06/2022,40
FJUN629101601,27/06/2022,789101,25891301,60,29/06/2022,29/06/2022,60
FJUN630101503,29/06/2022,789101,25891301,100,30/06/2022,30/06/2022,100
FJUL72101401,29/06/2022,789101,25891301,98,02/07/2022,02/07/2022,98
FJUL77101301,05/07/2022,789101,25891301,66,07/07/2022,07/07/2022,66
FJUL79101501,06/07/2022,789101,25891301,78,09/07/2022,09/07/2022,78
FJUL710101301,09/07/2022,789101,25891301,37,10/07/2022,09/07/2022,37
FJUL712101303,10/07/2022,789101,25891301,92,12/07/2022,12/07/2022,92
FJUL713101603,11/07/2022,789101,25891301,94,13/07/2022,13/07/2022,94
FJUL714101403,11/07/2022,789101,25891301,64,14/07/2022,14/07/2022,64
FJUL720101303,19/07/2022,789101,25891301,56,20/07/2022,20/07/2022,56
FJUL722101602,21/07/2022,789101,25891301,23,22/07/2022,22/07/2022,23
FJUL728101403,27/07/2022,789101,25891301,44,28/07/2022,28/07/2022,44
FJUL729101301,28/07/2022,789101,25891301,63,29/07/2022,29/07/2022,63
FAUG83101301,31/07/2022,789101,25891301,41,03/08/2022,02/08/2022,41
FAUG85101603,03/08/2022,789101,25891301,92,05/08/2022,05/08/2022,92
FAUG811101501,08/08/2022,789101,25891301,40,11/08/2022,11/08/2022,40
FAUG812101603,11/08/2022,789101,25891301,46,12/08/2022,12/08/2022,46
FAUG813101602,12/08/2022,789101,25891301,83,13/08/2022,13/08/2022,83
FAUG815101301,12/08/2022,789101,25891301,98,15/08/2022,14/08/2022,98
FAUG820101601,19/08/2022,789101,25891301,70,20/08/2022,20/08/2022,70
FAUG823101403,21/08/2022,789101,25891301,75,23/08/2022,23/08/2022,75
FAUG824101403,22/08/2022,789101,25891301,54,24/08/2022,24/08/2022,54
FAUG825101502,24/08/2022,789101,25891301,55,25/08/2022,25/08/2022,55
FAUG827101602,25/08/2022,789101,25891301,97,27/08/2022,27/08/2022,97
FAUG828101301,25/08/2022,789101,25891301,95,28/08/2022,27/08/2022,95
FAUG829101603,28/08/2022,789101,25891301,22,29/08/2022,29/08/2022,22
FAUG830101601,29/08/2022,789101,25891301,53,30/08/2022,30/08/2022,53
FMR33320501,01/03/2022,789320,25891301,46,03/03/2022,03/03/2022,46
FMR38320301,05/03/2022,789320,25891301,45,08/03/2022,08/03/2022,45
FMR310320603,08/03/2022,789320,25891301,21,10/03/2022,10/03/2022,21
FMR311320301,08/03/2022,789320,25891301,70,11/03/2022,11/03/2022,70
FMR312320301,10/03/2022,789320,25891301,80,12/03/2022,12/03/2022,80
FMR313320603,11/03/2022,789320,25891301,32,13/03/2022,13/03/2022,32
FMR316320403,13/03/2022,789320,25891301,67,16/03/2022,16/03/2022,67
FMR318320602,15/03/2022,789320,25891301,68,18/03/2022,18/03/2022,68
FMR319320402,18/03/2022,789320,25891301,40,19/03/2022,19/03/2022,40
FMR322320301,20/03/2022,789320,25891301,26,22/03/2022,21/03/2022,26
FMR324320301,21/03/2022,789320,25891301,93,24/03/2022,24/03/2022,93
FMR326320302,25/03/2022,789320,25891301,72,26/03/2022,26/03/2022,72
FMR327320402,25/03/2022,789320,25891301,79,27/03/2022,27/03/2022,79
FMR330320403,29/03/2022,789320,25891301,43,30/03/2022,30/03/2022,43
FMR331320601,30/03/2022,789320,25891301,25,31/03/2022,31/03/2022,25
FAP41320603,31/03/2022,789320,25891301,53,01/04/2022,01/04/2022,53
FAP43320403,01/04/2022,789320,25891301,69,03/04/2022,03/04/2022,69
FAP45320602,03/04/2022,789320,25891301,30,05/04/2022,05/04/2022,30
FAP47320301,04/04/2022,789320,25891301,71,07/04/2022,07/04/2022,71
FAP414320402,12/04/2022,789320,25891301,70,14/04/2022,14/04/2022,70
FAP415320502,12/04/2022,789320,25891301,44,15/04/2022,15/04/2022,44
FAP417320503,15/04/2022,789320,25891301,50,17/04/2022,17/04/2022,50
FAP419320602,17/04/2022,789320,25891301,68,19/04/2022,19/04/2022,68
FAP420320603,18/04/2022,789320,25891301,55,20/04/2022,20/04/2022,55
FAP424320301,21/04/2022,789320,25891301,90,24/04/2022,24/04/2022,90
FAP426320301,24/04/2022,789320,25891301,59,26/04/2022,25/04/2022,59
FAP427320602,26/04/2022,789320,25891301,31,27/04/2022,27/04/2022,31
FMY56320302,05/05/2022,789320,25891301,29,06/05/2022,06/05/2022,29
FMY58320303,05/05/2022,789320,25891301,68,08/05/2022,08/05/2022,68
FMY511320302,10/05/2022,789320,25891301,33,11/05/2022,11/05/2022,33
FMY513320601,11/05/2022,789320,25891301,49,13/05/2022,13/05/2022,49
FMY515320501,14/05/2022,789320,25891301,59,15/05/2022,15/05/2022,59
FMY517320603,16/05/2022,789320,25891301,94,17/05/2022,17/05/2022,94
FMY518320601,16/05/2022,789320,25891301,36,18/05/2022,18/05/2022,36
FMY519320603,17/05/2022,789320,25891301,30,19/05/2022,19/05/2022,30
FMY520320301,18/05/2022,789320,25891301,46,20/05/2022,20/05/2022,46
FMY526320301,23/05/2022,789320,25891301,26,26/05/2022,26/05/2022,26
FMY527320503,25/05/2022,789320,25891301,43,27/05/2022,27/05/2022,43
FMY529320301,27/05/2022,789320,25891301,43,29/05/2022,29/05/2022,43
FMY530320502,28/05/2022,789320,25891301,99,30/05/2022,30/05/2022,99
FMY531320301,29/05/2022,789320,25891301,100,31/05/2022,31/05/2022,100
FJUN63320503,31/05/2022,789320,25891301,80,03/06/2022,03/06/2022,80
FJUN64320502,02/06/2022,789320,25891301,22,04/06/2022,04/06/2022,22
FJUN614320301,11/06/2022,789320,25891301,51,14/06/2022,14/06/2022,51
FJUN615320502,14/06/2022,789320,25891301,54,15/06/2022,15/06/2022,54
FJUN618320402,15/06/2022,789320,25891301,64,18/06/2022,18/06/2022,64
FJUN617320603,16/06/2022,789320,25891301,75,17/06/2022,17/06/2022,75
FJUN620320503,17/06/2022,789320,25891301,76,20/06/2022,20/06/2022,76
FJUN622320301,20/06/2022,789320,25891301,65,22/06/2022,22/06/2022,65
FJUN623320301,22/06/2022,789320,25891301,62,23/06/2022,23/06/2022,62
FJUN627320602,26/06/2022,789320,25891301,25,27/06/2022,27/06/2022,25
FJUL71320503,30/06/2022,789320,25891301,53,01/07/2022,01/07/2022,53
FJUL73320602,02/07/2022,789320,25891301,67,03/07/2022,03/07/2022,67
FJUL76320601,03/07/2022,789320,25891301,22,06/07/2022,06/07/2022,22
FJUL78320401,05/07/2022,789320,25891301,86,08/07/2022,08/07/2022,86
FJUL79320601,08/07/2022,789320,25891301,65,09/07/2022,09/07/2022,65
FJUL713320602,12/07/2022,789320,25891301,22,13/07/2022,13/07/2022,22
FJUL724320301,23/07/2022,789320,25891301,24,24/07/2022,24/07/2022,24
FJUL730320303,29/07/2022,789320,25891301,47,30/07/2022,30/07/2022,47
FJUL731320501,29/07/2022,789320,25891301,99,31/07/2022,31/07/2022,99
FAUG85320601,03/08/2022,789320,25891301,41,05/08/2022,05/08/2022,41
FAUG86320301,03/08/2022,789320,25891301,27,06/08/2022,05/08/2022,27
FAUG87320302,04/08/2022,789320,25891301,21,07/08/2022,07/08/2022,21
FAUG810320301,09/08/2022,789320,25891301,74,10/08/2022,10/08/2022,74
FAUG820320603,17/08/2022,789320,25891301,27,20/08/2022,20/08/2022,27
FAUG821320303,19/08/2022,789320,25891301,86,21/08/2022,21/08/2022,86
FAUG823320502,20/08/2022,789320,25891301,68,23/08/2022,23/08/2022,68
FAUG825320502,22/08/2022,789320,25891301,27,25/08/2022,25/08/2022,27
FAUG830320301,27/08/2022,789320,25891301,40,30/08/2022,29/08/2022,40
FMR34221301,01/03/2022,789221,25891301,44,04/03/2022,04/03/2022,44
FMR37221303,04/03/2022,789221,25891301,67,07/03/2022,07/03/2022,67
FMR311221301,09/03/2022,789221,25891301,65,11/03/2022,10/03/2022,65
FMR317221302,15/03/2022,789221,25891301,70,17/03/2022,17/03/2022,70
FMR321221301,19/03/2022,789221,25891301,42,21/03/2022,21/03/2022,42
FMR324221503,22/03/2022,789221,25891301,26,24/03/2022,24/03/2022,26
FMR328221301,25/03/2022,789221,25891301,74,28/03/2022,27/03/2022,74
FMR330221302,28/03/2022,789221,25891301,65,30/03/2022,30/03/2022,65
FMR331221301,28/03/2022,789221,25891301,60,31/03/2022,31/03/2022,60
FAP41221402,30/03/2022,789221,25891301,84,01/04/2022,01/04/2022,84
FAP45221502,04/04/2022,789221,25891301,41,05/04/2022,05/04/2022,41
FAP47221302,04/04/2022,789221,25891301,31,07/04/2022,07/04/2022,31
